rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params
26,0.8152603778643874,0.010719545271136059,0.9994573142853319,0.0002011332208773883,12.779015755653381,0.36107727030962916,0.16726505756378174,0.011111598531703824,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
26,0.8152603778643874,0.010719545271136059,0.9994573142853319,0.0002011332208773883,12.542897939682007,0.20469993633232536,0.15760321617126466,0.020530847792524103,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
26,0.8152603778643874,0.010719545271136059,0.9994573142853319,0.0002011332208773883,8.481630969047547,2.56316416895478,0.042761588096618654,0.021417684404691124,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
29,0.8143833208459395,0.011245064300385086,0.9968971372167689,0.00032251788397558476,10.59805760383606,0.24980988970230172,0.13876352310180665,0.007200614484679696,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
29,0.8143833208459395,0.011245064300385086,0.9968971372167689,0.00032251788397558476,10.978602862358093,0.2523778004067545,0.14905574321746826,0.011499871200286883,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
29,0.8143833208459395,0.011245064300385086,0.9968971372167689,0.00032251788397558476,11.365723824501037,0.5534199663331127,0.13387649059295653,0.009648538829401298,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
32,0.8142669045111509,0.011042731423387407,0.9970755641717906,0.00040467629461246173,12.625179624557495,0.14075700708338584,0.17067341804504393,0.007520533941339151,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.01, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
32,0.8142669045111509,0.011042731423387407,0.9970755641717906,0.00040467629461246173,12.721243309974671,0.3364615837133745,0.17160816192626954,0.00672510544555378,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.003, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
32,0.8142669045111509,0.011042731423387407,0.9970755641717906,0.00040467629461246173,12.920123171806335,0.27728778640178187,0.16805732250213623,0.011012532521186533,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.001, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
35,0.8140475679511672,0.011798981315694878,0.9983051985291107,0.00018536469720079616,10.633212113380432,0.8513325207768194,0.1452258825302124,0.020246432817151362,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
35,0.8140475679511672,0.011798981315694878,0.9983051985291107,0.00018536469720079616,12.134569454193116,0.420647925307561,0.17077395915985108,0.007538490236035343,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
35,0.8140475679511672,0.011798981315694878,0.9983051985291107,0.00018536469720079616,12.592263793945312,0.37677128356990297,0.1664039373397827,0.008449261068409307,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
38,0.8140020483897118,0.011535810095716215,0.9983332675190718,0.00031042426253964785,12.579362797737122,0.2473418920661217,0.16594583988189698,0.012187092272590154,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.01, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
38,0.8140020483897118,0.011535810095716215,0.9983332675190718,0.00031042426253964785,12.566997146606445,0.23206446263193792,0.1641695976257324,0.006919182468441001,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.001, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
38,0.8140020483897118,0.011535810095716215,0.9983332675190718,0.00031042426253964785,11.88500189781189,0.4240980251246059,0.136993670463562,0.00594490599830167,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.003, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
41,0.8111380441100676,0.011778999213202485,0.9822186821544914,0.001369786385773558,20.549346375465394,0.3875918836020376,0.20797209739685057,0.01635251192927721,"{""alpha"": 1e-05, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""l1_ratio"": 0.15, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
41,0.8111380441100676,0.011778999213202485,0.9822186821544914,0.001369786385773558,20.965559101104738,0.5773608104551904,0.199418306350708,0.011336629923887584,"{""alpha"": 1e-05, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""l1_ratio"": 0.15, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
41,0.8111380441100676,0.011778999213202485,0.9822186821544914,0.001369786385773558,18.98519368171692,0.9521787324948143,0.14479024410247804,0.017441181702263102,"{""alpha"": 1e-05, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""l1_ratio"": 0.15, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
44,0.810722696674147,0.011687305858985352,0.9368283232748323,0.001609632910126634,13.506114292144776,0.4308223263447974,0.1738539457321167,0.014497464226161556,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
44,0.810722696674147,0.011687305858985352,0.9368283232748323,0.001609632910126634,13.416650104522706,0.47527875327412455,0.17252726554870607,0.010791801497047206,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
44,0.810722696674147,0.011687305858985352,0.9368283232748323,0.001609632910126634,13.547602081298828,0.4355064921036226,0.16948604583740234,0.008135722957156491,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
47,0.8101530133328977,0.010748259451755662,0.9147537190973642,0.0013759254070051885,11.955989384651184,0.5117978886723089,0.1739058017730713,0.009642174217032392,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.001, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
47,0.8101530133328977,0.010748259451755662,0.9147537190973642,0.0013759254070051885,12.642655110359192,0.41595552894869486,0.17082860469818115,0.011207952664464487,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.003, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
47,0.8101530133328977,0.010748259451755662,0.9147537190973642,0.0013759254070051885,12.687343120574951,0.33579488975898253,0.16806163787841796,0.0064007177467417,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.01, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
50,0.8099823942234078,0.011319105353689178,0.9149063475674819,0.0015020298789442266,12.561913537979127,0.17417882203625248,0.17012474536895753,0.009593900340272786,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
50,0.8099823942234078,0.011319105353689178,0.9149063475674819,0.0015020298789442266,12.59720447063446,0.2482612904784512,0.16236836910247804,0.008689782363059312,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
50,0.8099823942234078,0.011319105353689178,0.9149063475674819,0.0015020298789442266,11.75035560131073,0.7947839704388272,0.1337921142578125,0.012710444991165762,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""l1_ratio"": 0.7, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
53,0.8095972730538747,0.010832961274043774,0.9765624737564904,0.0008479848309744463,6.600837993621826,0.8085086750643202,0.15151002407073974,0.021690495558304077,"{""alpha"": 0.0003, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""l2""}"
53,0.8095972730538747,0.010832961274043774,0.9765624737564904,0.0008479848309744463,5.144438934326172,0.45904770547397267,0.11969850063323975,0.006131148776291781,"{""alpha"": 0.0003, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.03, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""l2""}"
53,0.8095972730538747,0.010832961274043774,0.9765624737564904,0.0008479848309744463,4.714053916931152,0.18220601308749476,0.11742141246795654,0.010690754460115547,"{""alpha"": 0.0003, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""l2""}"
53,0.8095972730538747,0.010832961274043774,0.9765624737564904,0.0008479848309744463,5.290074706077576,0.41614027351863525,0.14782721996307374,0.014943855193647404,"{""alpha"": 0.0003, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""l2""}"
57,0.8092763739809536,0.01102735846965749,0.975262741590446,0.000948850993382572,12.805882000923157,0.6442859827964904,0.1821054697036743,0.007060552861464582,"{""alpha"": 0.0003, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.03, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""l2""}"
57,0.8092763739809536,0.01102735846965749,0.975262741590446,0.000948850993382572,13.441574835777283,0.45916833465445833,0.18027942180633544,0.008099726930265295,"{""alpha"": 0.0003, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""l2""}"
57,0.8092763739809536,0.01102735846965749,0.975262741590446,0.000948850993382572,13.43104362487793,0.35749817920435384,0.18217551708221436,0.007249540402432997,"{""alpha"": 0.0003, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""l2""}"
57,0.8092763739809536,0.01102735846965749,0.975262741590446,0.000948850993382572,13.46113030910492,0.511194321200537,0.18685610294342042,0.006826976545272132,"{""alpha"": 0.0003, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""l2""}"
